2025-04-23 11:54:42,"03.85,147.31,656#54.50,5.40,254.28,243.99,0.00,1179.64,140.92,656#54.42,5.40,257.35,244.24,0.00,1223.98,148.00,656#54.61,5.40,259.70,249.93,0.00,1219.02,129.84,656#54.51,5.41,261.49,241.77,0.00,1291.21,131.56,656#TRH#750.98,128.00,27.19,38.59,27.20,37.10,27.28,37.61!","9:54:39, 41.3705978394, 1.9958726168, 145.8128967285, 0.0166"
2025-04-23 11:54:45,,"9:54:41, 41.3705940247, 1.9958726168, 145.8760070801, 0.0143"
2025-04-23 11:54:45,"MXA#28.45,27.20,17.49,36.97#28.37,27.02,17.43,36.68#28.33,26.90,17.38,36.61#27.73,26.99,17.43,36.32#28.29,27.27,17.51,36.60#28.25,27.20,17.53,36.74#28.45,27.12,17.49,36.81#28.55,27.19,17.51,36.68#TRH#36.84,41.13,36.95,38.39,37.08,36.45,36.77,41.13!","9:54:43, 41.3705940247, 1.9958726168, 145.8571929932, 0.0141"
2025-04-23 11:54:48,"ECS#0.37,-0.25,0.18,26.00,2.18#0.47,-0.23,0.18,26.00,2.18#0.28,-0.21,0.18,26.00,2.18#0.28,-0.21,0.18,25.00,2.18#0.47,-0.21,0.19,25.00,2.09#0.28,-0.27,0.18,26.00,2.18#0.47,-0.25,0.19,25.00,2.09#0.47,-0.25,0.19,25.00,2.18#0.37,-0.19,0.18,24.00,2.09#0.47,-0.23,0.19,25.00,2.18#0.18,-0.19,0.18,26.00,2.09#0.08,-0.25,0.18,25.00,2.09#0.18,-0.25,0.18,26.00,2.18#0.47,-0.21,0.18,24.00,2.00#0.37,-0.21,0.18,25.00,2.18#TRH#26.27,38.80,26.66,43.22!","9:54:45, 41.3705940247, 1.9958726168, 145.8628997803, 0.0141"
2025-04-23 11:54:51,,"9:54:47, 41.3705940247, 1.9958726168, 145.8659973145, 0.0141"
2025-04-23 11:54:52,"MXD#54.28,5.41,263.71,238.93,0.00,1217.37,140.54,654#54.30,5.41,222.46,256.96,0.00,1202.22,134.49,654#54.34,5.41,245.33,248.07,0.00,1176.06,138.79,654#54.52,5.41,255.04,227.64,0.00,1182.44,141.20,654#54.24,5.41,256.00,242.02,0.00,1173.27,142.55,653#54.38,5.41,259.11,233.57,0.00,1155.54,128.31,653#54.30,5.41,260.29,243.58,0.00,1192.09,124.25,653#54.33,5.41,262.09,253.59,0.00,1139.23,144.49,653#54.15,5.41,263.31,238.60,0.00,1178.05,147.60,653#54.28,5.41,265.97,236.27,0.00,1260.98,141.92,655#TRH#750.98,128.00,27.20,38.64,27.20,37.17,27.25,37.72!","9:54:49, 41.3705940247, 1.9958726168, 145.8692932129, 0.0141"
2025-04-23 11:54:55,"MXA#28.32,27.20,17.50,36.20#27.80,27.02,17.38,36.31#27.73,26.82,17.40,36.28#28.07,26.95,17.48,36.34#27.58,26.73,17.34,36.09#27.38,26.68,17.32,35.80#27.50,26.64,17.34,35.67#28.15,26.52,17.29,35.84#TRH#36.86,41.20,36.95,38.39,37.11,36.50,36.78,41.20!","9:54:51, 41.3705978394, 1.9958726168, 145.8352966309, 0.0146"
2025-04-23 11:54:57,"ECS#0.18,-0.21,0.18,26.00,2.09#0.28,-0.25,0.18,25.00,2.09#0.28,-0.25,0.18,25.00,2.09#0.37,-0.25,0.18,25.00,2.09#0.37,-0.29,0.19,26.00,2.27#0.37,-0.25,0.19,25.00,2.09#0.37,-0.21,0.18,26.00,2.18#0.18,-0.14,0.18,26.00,2.18#0.18,-0.29,0.18,25.00,2.09#0.18,-0.25,0.18,25.00,2.18#0.28,-0.23,0.18,26.00,2.18#0.37,-0.23,0.18,24.00,2.09#0.28,-0.25,0.18,25.00,2.18#0.28,-0.21,0.19,26.00,2.18#TRH#26.28,38.78,26.67,43.19!","9:54:53, 41.3705978394, 1.9958726168, 145.8408966064, 0.0141"
2025-04-23 11:55:00,,"9:54:55, 41.3705940247, 1.9958726168, 145.8493957520, 0.0141"
2025-04-23 11:55:01,"MXD#54.03,5.41,265.77,234.04,0.00,1166.94,136.97,655#53.98,5.41,224.07,227.10,0.00,1090.19,128.96,655#54.16,5.41,244.10,232.54,0.00,1239.82,132.95,655#53.90,5.41,251.29,235.79,0.00,1075.17,131.07,655#53.94,5.41,255.62,230.82,0.00,1093.52,137.62,654#54.02,5.41,256.38,231.13,0.00,1079.91,130.41,654#53.88,5.41,257.74,217.32,0.00,1130.01,137.94,654#53.81,5.41,259.90,228.25,0.00,1224.81,136.88,654#53.81,5.41,261.29,248.49,0.00,1141.55,126.67,655#TRH#750.98,128.00,27.20,38.53,27.20,37.04,27.25,37.51!","9:54:57, 41.3705940247, 1.9958726168, 145.8598022461, 0.0141"
